GeneChip,ProbeSet,ProbeX,ProbeY,PM/MM,PixelX,PixelY,Intensity
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,213,57,PM,1734,626,2483
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,213,57,PM,1734,627,2506
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3655,1545,214
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3655,1546,293
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3655,1547,371
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3655,1548,374
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3655,1549,314
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3656,1545,156
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3656,1546,188
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3656,1547,271
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3656,1548,276
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3656,1549,254
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3657,1545,160
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3657,1546,174
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3657,1547,227
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3657,1548,209
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3657,1549,204
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3658,1545,159
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3658,1546,201
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3658,1547,181
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3658,1548,178
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3658,1549,166
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3659,1545,191
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3659,1546,185
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3659,1547,185
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3659,1548,233
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,487,187,PM,3659,1549,245
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2198,4736,3254
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2198,4737,4121
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2198,4738,4290
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2198,4739,4196
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2198,4740,4193
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2199,4736,3288
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2199,4737,4181
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2199,4738,4364
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2199,4739,4165
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2199,4740,4238
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2200,4736,3001
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2200,4737,3826
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2200,4738,4002
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2200,4739,4043
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2200,4740,3989
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2201,4736,2098
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2201,4737,2549
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2201,4738,2486
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2201,4739,2411
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2201,4740,2301
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2202,4736,817
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2202,4737,929
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2202,4738,858
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2202,4739,786
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,282,641,PM,2202,4740,698
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,456,2252,6620
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,456,2253,7229
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,456,2254,7291
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,456,2255,7312
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,456,2256,6100
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,457,2252,7779
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,457,2253,8252
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,457,2254,8499
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,457,2255,8420
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,457,2256,6648
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,458,2252,7837
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,458,2253,8448
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,458,2254,8708
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,458,2255,8550
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,458,2256,6793
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,459,2252,7446
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,459,2253,8122
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,459,2254,8280
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,459,2255,8115
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,459,2256,6441
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,460,2252,6112
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,460,2253,6412
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,460,2254,6471
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,460,2255,6722
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,33,289,PM,460,2256,5047
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2911,4119,286
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2911,4120,479
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2911,4121,457
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2911,4122,401
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2911,4123,394
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2912,4119,403
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2912,4120,670
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2912,4121,660
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2912,4122,706
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2912,4123,557
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2913,4119,390
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2913,4120,562
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2913,4121,642
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2913,4122,689
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2913,4123,493
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2914,4119,365
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2914,4120,444
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2914,4121,510
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2914,4122,544
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2914,4123,435
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2915,4119,279
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2915,4120,353
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2915,4121,374
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2915,4122,427
HG-U133A_2,AFFX-HUMGAPDH/M33197_3_at,383,553,PM,2915,4123,290
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5220,4156,1465
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5220,4157,1504
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5220,4158,1481
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5220,4159,1861
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5220,4160,3836
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5221,4156,1491
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5221,4157,1580
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5221,4158,1601
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5221,4159,1850
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5221,4160,3699
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5222,4156,1440
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5222,4157,1538
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5222,4158,1602
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5222,4159,1836
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5222,4160,3710
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5223,4156,1343
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5223,4157,1428
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5223,4158,1499
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5223,4159,1825
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5223,4160,3597
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5224,4156,1718
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5224,4157,1657
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5224,4158,1723
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5224,4159,2032
HG-U133A_2,AFFX-HSAC07/X00351_5_at,711,557,PM,5224,4160,3692
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4864,1902,211
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4864,1903,198
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4864,1904,235
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4864,1905,257
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4864,1906,229
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4865,1902,227
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4865,1903,210
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4865,1904,243
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4865,1905,258
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4865,1906,235
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4866,1902,255
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4866,1903,237
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4866,1904,263
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4866,1905,255
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4866,1906,267
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4867,1902,249
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4867,1903,257
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4867,1904,289
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4867,1905,273
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4867,1906,265
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4868,1902,276
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4868,1903,309
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4868,1904,368
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4868,1905,340
HG-U133A_2,AFFX-HSAC07/X00351_5_at,659,237,PM,4868,1906,278
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3125,1881,111
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3125,1882,145
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3125,1883,168
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3125,1884,186
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3125,1885,225
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3126,1881,96
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3126,1882,145
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3126,1883,180
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3126,1884,198
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3126,1885,186
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3127,1881,138
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3127,1882,175
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3127,1883,198
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3127,1884,190
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3127,1885,185
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3128,1881,135
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3128,1882,158
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3128,1883,191
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3128,1884,192
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3128,1885,183
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3129,1881,103
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3129,1882,134
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3129,1883,172
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3129,1884,180
HG-U133A_2,AFFX-HSAC07/X00351_5_at,412,235,PM,3129,1885,170
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4976,3620,148
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4976,3621,123
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4976,3622,98
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4976,3623,117
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4976,3624,115
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4977,3620,118
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4977,3621,115
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4977,3622,114
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4977,3623,128
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4977,3624,120
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4978,3620,92
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4978,3621,91
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4978,3622,87
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4978,3623,108
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4978,3624,104
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4979,3620,109
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4979,3621,109
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4979,3622,88
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4979,3623,98
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4979,3624,93
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4980,3620,80
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4980,3621,90
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4980,3622,68
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4980,3623,65
HG-U133A_2,AFFX-HSAC07/X00351_5_at,676,481,PM,4980,3624,70
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,955,2493,162
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,955,2494,170
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,955,2495,151
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,955,2496,154
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,955,2497,114
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,956,2493,162
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,956,2494,149
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,956,2495,140
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,956,2496,154
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,956,2497,125
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,957,2493,130
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,957,2494,163
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,957,2495,191
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,957,2496,153
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,957,2497,135
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,958,2493,176
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,958,2494,154
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,958,2495,152
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,958,2496,121
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,958,2497,104
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,959,2493,131
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,959,2494,94
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,959,2495,79
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,959,2496,70
HG-U133A_2,AFFX-HSAC07/X00351_5_at,104,323,PM,959,2497,63
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4279,2012,615
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4279,2013,772
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4279,2014,819
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4279,2015,871
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4279,2016,810
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4280,2012,705
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4280,2013,811
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4280,2014,847
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4280,2015,925
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4280,2016,863
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4281,2012,743
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4281,2013,810
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4281,2014,863
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4281,2015,918
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4281,2016,864
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4282,2012,617
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4282,2013,657
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4282,2014,699
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4282,2015,710
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4282,2016,687
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4283,2012,512
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4283,2013,381
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4283,2014,422
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4283,2015,409
HG-U133A_2,AFFX-HSAC07/X00351_5_at,576,253,PM,4283,2016,465
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1183,1903,126
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1183,1904,172
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1183,1905,215
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1183,1906,229
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1183,1907,148
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1184,1903,126
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1184,1904,143
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1184,1905,177
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1184,1906,208
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1184,1907,150
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1185,1903,109
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1185,1904,132
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1185,1905,149
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1185,1906,171
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1185,1907,137
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1186,1903,83
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1186,1904,112
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1186,1905,113
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1186,1906,120
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1186,1907,109
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1187,1903,59
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1187,1904,80
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1187,1905,73
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1187,1906,69
HG-U133A_2,AFFX-HSAC07/X00351_5_at,136,239,PM,1187,1907,100
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1959,1483,196
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1959,1484,305
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1959,1485,398
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1959,1486,394
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1959,1487,344
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1960,1483,243
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1960,1484,311
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1960,1485,377
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1960,1486,406
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1960,1487,362
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1961,1483,206
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1961,1484,253
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1961,1485,336
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1961,1486,355
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1961,1487,310
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1962,1483,194
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1962,1484,176
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1962,1485,161
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1962,1486,182
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1962,1487,175
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1963,1483,211
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1963,1484,96
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1963,1485,66
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1963,1486,85
HG-U133A_2,AFFX-HSAC07/X00351_5_at,246,179,PM,1963,1487,101
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4205,4391,914
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4205,4392,761
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4205,4393,714
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4205,4394,681
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4205,4395,668
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4206,4391,871
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4206,4392,710
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4206,4393,686
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4206,4394,665
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4206,4395,648
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4207,4391,850
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4207,4392,693
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4207,4393,673
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4207,4394,666
